outflow_id,customer_id,transaction_date,amount_usd,descriptor,transaction_type
OFL_CNB0006660_000021,CNB0006660,2024-04-24,126.92,KRAKEN,WIRE
OFL_CNB0006660_000012,CNB0006660,2024-05-03,133.93,COINBASE,WIRE
OFL_CNB0006660_000092,CNB0006660,2024-05-05,401.75,KRAKEN,ACH
OFL_CNB0006660_000103,CNB0006660,2024-05-05,159.23,GEMINI,ACH
OFL_CNB0006660_000059,CNB0006660,2024-05-07,22.5,KRAKEN,WIRE
OFL_CNB0006660_000020,CNB0006660,2024-05-10,352.81,COINBASE,ACH
OFL_CNB0006660_000043,CNB0006660,2024-05-10,509.19,COINBASE,ACH
OFL_CNB0006660_000044,CNB0006660,2024-05-13,196.87,GEMINI,ACH
OFL_CNB0006660_000036,CNB0006660,2024-05-20,27.71,GEMINI,ACH
OFL_CNB0006660_000077,CNB0006660,2024-05-24,162.39,COINBASE,ACH
OFL_CNB0006660_000093,CNB0006660,2024-05-26,290.63,COINBASE,WIRE
OFL_CNB0006660_000002,CNB0006660,2024-05-27,1767.19,GEMINI,ACH
OFL_CNB0006660_000003,CNB0006660,2024-05-29,47.71,KRAKEN,ACH
OFL_CNB0006660_000037,CNB0006660,2024-05-29,2676.6,COINBASE,WIRE
OFL_CNB0006660_000076,CNB0006660,2024-05-29,50.81,GEMINI,ACH
OFL_CNB0006660_000064,CNB0006660,2024-05-31,25.94,COINBASE,ACH
OFL_CNB0006660_000072,CNB0006660,2024-06-01,78.36,BINANCE.US,ACH
OFL_CNB0006660_000051,CNB0006660,2024-06-03,193.64,OTHER_EXCHANGE,WIRE
OFL_CNB0006660_000080,CNB0006660,2024-06-07,141.33,KRAKEN,ACH
OFL_CNB0006660_000087,CNB0006660,2024-06-09,41.51,COINBASE,WIRE
OFL_CNB0006660_000031,CNB0006660,2024-06-10,2669.08,KRAKEN,ACH
OFL_CNB0006660_000006,CNB0006660,2024-06-11,208.42,GEMINI,ACH
OFL_CNB0006660_000104,CNB0006660,2024-06-15,166.3,KRAKEN,ACH
OFL_CNB0006660_000040,CNB0006660,2024-06-18,676.39,COINBASE,ACH
OFL_CNB0006660_000009,CNB0006660,2024-06-22,186.19,KRAKEN,WIRE
OFL_CNB0006660_000095,CNB0006660,2024-06-22,161.61,COINBASE,WIRE
OFL_CNB0006660_000098,CNB0006660,2024-06-22,645.42,KRAKEN,ACH
OFL_CNB0006660_000085,CNB0006660,2024-06-22,672.71,OTHER_EXCHANGE,ACH
OFL_CNB0006660_000091,CNB0006660,2024-06-22,114.35,COINBASE,ACH
OFL_CNB0006660_000088,CNB0006660,2024-06-22,31.19,KRAKEN,ACH
OFL_CNB0006660_000054,CNB0006660,2024-06-22,131.68,COINBASE,ACH
OFL_CNB0006660_000090,CNB0006660,2024-06-22,61.27,KRAKEN,ACH
OFL_CNB0006660_000019,CNB0006660,2024-06-22,279.36,GEMINI,ACH
OFL_CNB0006660_000029,CNB0006660,2024-06-22,613.18,GEMINI,ACH
OFL_CNB0006660_000082,CNB0006660,2024-06-22,483.59,KRAKEN,WIRE
OFL_CNB0006660_000015,CNB0006660,2024-06-22,91.37,COINBASE,WIRE
OFL_CNB0006660_000081,CNB0006660,2024-06-22,194.91,COINBASE,ACH
OFL_CNB0006660_000067,CNB0006660,2024-06-22,25.74,COINBASE,ACH
OFL_CNB0006660_000027,CNB0006660,2024-06-22,404.09,KRAKEN,WIRE
OFL_CNB0006660_000018,CNB0006660,2024-06-22,145.74,KRAKEN,ACH
OFL_CNB0006660_000069,CNB0006660,2024-06-22,52.48,KRAKEN,ACH
OFL_CNB0006660_000004,CNB0006660,2024-06-22,131.48,BINANCE.US,ACH
OFL_CNB0006660_000045,CNB0006660,2024-06-22,875.69,COINBASE,ACH
OFL_CNB0006660_000030,CNB0006660,2024-06-22,427.98,CRYPTO.COM,WIRE
OFL_CNB0006660_000100,CNB0006660,2024-06-22,381.87,COINBASE,ACH
OFL_CNB0006660_000007,CNB0006660,2024-06-22,423.56,COINBASE,ACH
OFL_CNB0006660_000013,CNB0006660,2024-06-22,32.02,COINBASE,ACH
OFL_CNB0006660_000097,CNB0006660,2024-06-22,138.42,COINBASE,ACH
OFL_CNB0006660_000041,CNB0006660,2024-06-22,181.81,COINBASE,ACH
OFL_CNB0006660_000107,CNB0006660,2024-06-22,154.48,KRAKEN,ACH
OFL_CNB0006660_000065,CNB0006660,2024-06-22,38.63,BINANCE.US,ACH
OFL_CNB0006660_000049,CNB0006660,2024-06-22,209.67,COINBASE,ACH
OFL_CNB0006660_000035,CNB0006660,2024-06-22,28.98,CRYPTO.COM,ACH
OFL_CNB0006660_000025,CNB0006660,2024-06-22,453.43,COINBASE,ACH
OFL_CNB0006660_000094,CNB0006660,2024-06-22,354.22,OTHER_EXCHANGE,ACH
OFL_CNB0006660_000060,CNB0006660,2024-06-22,325.92,GEMINI,WIRE
OFL_CNB0006660_000068,CNB0006660,2024-06-22,1149.22,COINBASE,WIRE
OFL_CNB0006660_000023,CNB0006660,2024-06-22,440.46,COINBASE,WIRE
OFL_CNB0006660_000033,CNB0006660,2024-06-22,1192.39,BINANCE.US,ACH
OFL_CNB0006660_000050,CNB0006660,2024-06-22,26.79,COINBASE,ACH
OFL_CNB0006660_000102,CNB0006660,2024-06-22,104.03,GEMINI,WIRE
OFL_CNB0006660_000017,CNB0006660,2024-06-22,154.15,COINBASE,ACH
OFL_CNB0006660_000042,CNB0006660,2024-06-22,124.02,KRAKEN,WIRE
OFL_CNB0006660_000052,CNB0006660,2024-06-22,1047.32,GEMINI,ACH
OFL_CNB0006660_000106,CNB0006660,2024-06-22,230.65,COINBASE,ACH
OFL_CNB0006660_000074,CNB0006660,2024-06-22,235.51,GEMINI,ACH
OFL_CNB0006660_000101,CNB0006660,2024-06-22,79.01,COINBASE,ACH
OFL_CNB0006660_000099,CNB0006660,2024-06-22,148.58,BINANCE.US,ACH
OFL_CNB0006660_000057,CNB0006660,2024-06-22,148.66,BINANCE.US,ACH
OFL_CNB0006660_000063,CNB0006660,2024-06-22,734.26,KRAKEN,WIRE
OFL_CNB0006660_000047,CNB0006660,2024-06-22,166.01,OTHER_EXCHANGE,ACH
OFL_CNB0006660_000046,CNB0006660,2024-06-22,807.37,GEMINI,ACH
OFL_CNB0006660_000061,CNB0006660,2024-06-22,126.06,OTHER_EXCHANGE,ACH
OFL_CNB0006660_000058,CNB0006660,2024-06-22,217.71,GEMINI,ACH
OFL_CNB0006660_000038,CNB0006660,2024-06-22,52.72,COINBASE,ACH
OFL_CNB0006660_000105,CNB0006660,2024-06-22,821.25,GEMINI,ACH
OFL_CNB0006660_000014,CNB0006660,2024-06-22,110.83,COINBASE,ACH
OFL_CNB0006660_000096,CNB0006660,2024-06-22,130.53,KRAKEN,ACH
OFL_CNB0006660_000032,CNB0006660,2024-06-22,145.86,COINBASE,ACH
OFL_CNB0006660_000008,CNB0006660,2024-06-22,543.7,COINBASE,ACH
OFL_CNB0006660_000073,CNB0006660,2024-06-22,89.71,COINBASE,ACH
OFL_CNB0006660_000070,CNB0006660,2024-06-22,225.09,CRYPTO.COM,ACH
OFL_CNB0006660_000066,CNB0006660,2024-06-22,569.46,KRAKEN,ACH
OFL_CNB0006660_000086,CNB0006660,2024-06-22,50.91,COINBASE,ACH
OFL_CNB0006660_000028,CNB0006660,2024-06-22,549.39,KRAKEN,ACH
OFL_CNB0006660_000056,CNB0006660,2024-06-22,723.0,COINBASE,ACH
OFL_CNB0006660_000055,CNB0006660,2024-06-22,1276.39,KRAKEN,ACH
OFL_CNB0006660_000024,CNB0006660,2024-06-22,114.84,GEMINI,ACH
OFL_CNB0006660_000026,CNB0006660,2024-06-22,446.09,KRAKEN,ACH
OFL_CNB0006660_000079,CNB0006660,2024-06-22,354.95,BINANCE.US,ACH
OFL_CNB0006660_000011,CNB0006660,2024-06-22,545.76,COINBASE,WIRE
OFL_CNB0006660_000062,CNB0006660,2024-06-22,978.63,OTHER_EXCHANGE,ACH
OFL_CNB0006661_000000,CNB0006661,2024-06-28,63.06,COINBASE,ACH
OFL_CNB0006661_000017,CNB0006661,2024-06-30,4677.03,KRAKEN,ACH
OFL_CNB0006661_000021,CNB0006661,2024-07-07,398.46,COINBASE,ACH
OFL_CNB0006661_000010,CNB0006661,2024-08-11,804.4,KRAKEN,ACH
OFL_CNB0006661_000023,CNB0006661,2024-09-19,1633.01,COINBASE,ACH
OFL_CNB0006661_000018,CNB0006661,2024-09-19,167.92,OTHER_EXCHANGE,WIRE
OFL_CNB0006661_000015,CNB0006661,2024-09-19,295.87,CRYPTO.COM,ACH
OFL_CNB0006661_000007,CNB0006661,2024-09-19,1221.27,COINBASE,ACH
OFL_CNB0006661_000024,CNB0006661,2024-09-19,552.96,GEMINI,ACH
OFL_CNB0006661_000004,CNB0006661,2024-09-19,540.71,COINBASE,ACH
OFL_CNB0006661_000022,CNB0006661,2024-09-19,100.17,COINBASE,ACH
OFL_CNB0006661_000013,CNB0006661,2024-09-19,455.71,COINBASE,ACH
OFL_CNB0006661_000008,CNB0006661,2024-09-19,1144.53,COINBASE,ACH
OFL_CNB0006661_000002,CNB0006661,2024-09-19,103.24,COINBASE,ACH
OFL_CNB0006661_000019,CNB0006661,2024-09-19,18.46,KRAKEN,ACH
OFL_CNB0006661_000011,CNB0006661,2024-09-19,590.37,BINANCE.US,ACH
OFL_CNB0006661_000003,CNB0006661,2024-09-19,304.36,BINANCE.US,ACH
OFL_CNB0006661_000005,CNB0006661,2024-09-19,855.29,CRYPTO.COM,ACH
OFL_CNB0006661_000012,CNB0006661,2024-09-19,344.35,GEMINI,WIRE
OFL_CNB0006661_000014,CNB0006661,2024-09-19,236.23,GEMINI,ACH
OFL_CNB0006661_000001,CNB0006661,2024-09-19,1828.36,OTHER_EXCHANGE,ACH
OFL_CNB0006661_000006,CNB0006661,2024-09-19,1555.33,COINBASE,ACH
OFL_CNB0006661_000009,CNB0006661,2024-09-19,227.53,BINANCE.US,ACH
OFL_CNB0006661_000016,CNB0006661,2024-09-19,124.41,COINBASE,ACH
OFL_CNB0006661_000020,CNB0006661,2024-09-19,47.7,COINBASE,WIRE
OFL_CNB0006662_000000,CNB0006662,2024-01-28,416.09,COINBASE,ACH
OFL_CNB0006662_000001,CNB0006662,2024-03-24,918.45,COINBASE,WIRE
OFL_CNB0006662_000002,CNB0006662,2024-04-29,42.89,KRAKEN,WIRE
OFL_CNB0006668_000000,CNB0006668,2025-01-11,860.13,COINBASE,ACH
OFL_CNB0006668_000002,CNB0006668,2025-01-20,741.12,GEMINI,ACH
OFL_CNB0006668_000001,CNB0006668,2025-01-20,108.85,BINANCE.US,ACH
OFL_CNB0006670_000000,CNB0006670,2024-10-15,214.81,GEMINI,ACH
OFL_CNB0006670_000002,CNB0006670,2025-02-03,93.54,GEMINI,ACH
OFL_CNB0006670_000001,CNB0006670,2025-02-26,558.36,KRAKEN,ACH
OFL_CNB0006671_000000,CNB0006671,2025-01-05,985.74,BINANCE.US,ACH
OFL_CNB0006671_000001,CNB0006671,2025-02-26,725.47,CRYPTO.COM,ACH
OFL_CNB0006671_000002,CNB0006671,2025-02-26,449.84,COINBASE,ACH
OFL_CNB0006675_000000,CNB0006675,2024-06-30,500.21,OTHER_EXCHANGE,WIRE
OFL_CNB0006675_000012,CNB0006675,2024-07-02,140.1,GEMINI,ACH
OFL_CNB0006675_000010,CNB0006675,2024-07-03,252.16,COINBASE,ACH
OFL_CNB0006675_000039,CNB0006675,2024-07-09,24.22,COINBASE,ACH
OFL_CNB0006675_000024,CNB0006675,2024-08-01,21.66,KRAKEN,ACH
OFL_CNB0006675_000030,CNB0006675,2024-08-01,807.04,GEMINI,ACH
OFL_CNB0006675_000014,CNB0006675,2024-08-01,256.45,KRAKEN,WIRE
OFL_CNB0006675_000031,CNB0006675,2024-08-01,197.32,KRAKEN,ACH
OFL_CNB0006675_000021,CNB0006675,2024-08-01,99.48,GEMINI,WIRE
OFL_CNB0006675_000044,CNB0006675,2024-08-01,142.15,COINBASE,ACH
OFL_CNB0006675_000013,CNB0006675,2024-08-01,3183.91,COINBASE,ACH
OFL_CNB0006675_000034,CNB0006675,2024-08-01,433.82,BINANCE.US,WIRE
OFL_CNB0006675_000009,CNB0006675,2024-08-01,72.98,GEMINI,ACH
OFL_CNB0006675_000004,CNB0006675,2024-08-01,476.64,GEMINI,ACH
OFL_CNB0006675_000041,CNB0006675,2024-08-01,225.99,KRAKEN,WIRE
OFL_CNB0006675_000040,CNB0006675,2024-08-01,132.47,COINBASE,ACH
OFL_CNB0006675_000020,CNB0006675,2024-08-01,819.83,KRAKEN,ACH
OFL_CNB0006675_000037,CNB0006675,2024-08-01,591.74,KRAKEN,ACH
OFL_CNB0006675_000016,CNB0006675,2024-08-01,828.69,KRAKEN,ACH
OFL_CNB0006675_000025,CNB0006675,2024-08-01,117.45,COINBASE,ACH
OFL_CNB0006675_000017,CNB0006675,2024-08-01,323.99,COINBASE,ACH
OFL_CNB0006675_000027,CNB0006675,2024-08-01,1184.56,KRAKEN,ACH
OFL_CNB0006675_000008,CNB0006675,2024-08-01,81.39,GEMINI,ACH
OFL_CNB0006675_000006,CNB0006675,2024-08-01,54929.5,KRAKEN,ACH
OFL_CNB0006675_000033,CNB0006675,2024-08-01,88.47,KRAKEN,ACH
OFL_CNB0006675_000003,CNB0006675,2024-08-01,734.53,COINBASE,ACH
OFL_CNB0006675_000011,CNB0006675,2024-08-01,992.32,COINBASE,ACH
OFL_CNB0006675_000007,CNB0006675,2024-08-01,18.72,GEMINI,ACH
OFL_CNB0006675_000026,CNB0006675,2024-08-01,126.87,CRYPTO.COM,ACH
OFL_CNB0006675_000042,CNB0006675,2024-08-01,1195.03,GEMINI,ACH
OFL_CNB0006675_000002,CNB0006675,2024-08-01,211.65,KRAKEN,ACH
OFL_CNB0006675_000038,CNB0006675,2024-08-01,672.72,KRAKEN,WIRE
OFL_CNB0006675_000035,CNB0006675,2024-08-01,95.59,COINBASE,ACH
OFL_CNB0006675_000001,CNB0006675,2024-08-01,230.5,COINBASE,ACH
OFL_CNB0006675_000036,CNB0006675,2024-08-01,110.15,GEMINI,ACH
OFL_CNB0006675_000028,CNB0006675,2024-08-01,47.04,GEMINI,ACH
OFL_CNB0006675_000015,CNB0006675,2024-08-01,306.18,KRAKEN,WIRE
OFL_CNB0006675_000032,CNB0006675,2024-08-01,180.86,COINBASE,ACH
OFL_CNB0006675_000043,CNB0006675,2024-08-01,924.66,BINANCE.US,ACH
OFL_CNB0006675_000018,CNB0006675,2024-08-01,63.29,COINBASE,ACH
OFL_CNB0006675_000029,CNB0006675,2024-08-01,401.35,GEMINI,ACH
OFL_CNB0006675_000023,CNB0006675,2024-08-01,602.62,OTHER_EXCHANGE,ACH
OFL_CNB0006675_000005,CNB0006675,2024-08-01,621.92,GEMINI,ACH
OFL_CNB0006675_000019,CNB0006675,2024-08-01,304.2,KRAKEN,ACH
OFL_CNB0006675_000022,CNB0006675,2024-08-01,323.02,KRAKEN,ACH
OFL_CNB0006678_000000,CNB0006678,2024-01-09,477.29,KRAKEN,ACH
OFL_CNB0006678_000004,CNB0006678,2024-01-30,157.75,KRAKEN,ACH
OFL_CNB0006678_000008,CNB0006678,2024-01-30,62.02,COINBASE,ACH
OFL_CNB0006678_000005,CNB0006678,2024-01-30,40.35,COINBASE,WIRE
OFL_CNB0006678_000007,CNB0006678,2024-01-30,558.57,KRAKEN,ACH
OFL_CNB0006678_000002,CNB0006678,2024-01-30,652.14,COINBASE,ACH
OFL_CNB0006678_000001,CNB0006678,2024-01-30,101.04,CRYPTO.COM,WIRE
OFL_CNB0006678_000003,CNB0006678,2024-01-30,181.32,OTHER_EXCHANGE,ACH
OFL_CNB0006678_000006,CNB0006678,2024-01-30,2087.87,KRAKEN,ACH
OFL_CNB0006679_000000,CNB0006679,2024-10-25,153.36,BINANCE.US,ACH
OFL_CNB0006679_000011,CNB0006679,2024-10-26,133.89,COINBASE,ACH
OFL_CNB0006679_000031,CNB0006679,2024-10-26,481.41,COINBASE,ACH
OFL_CNB0006679_000059,CNB0006679,2024-11-13,1286.38,COINBASE,WIRE
OFL_CNB0006679_000039,CNB0006679,2024-11-22,1225.83,KRAKEN,ACH
OFL_CNB0006679_000040,CNB0006679,2024-11-29,68.41,COINBASE,WIRE
OFL_CNB0006679_000013,CNB0006679,2024-12-01,142.7,COINBASE,ACH
OFL_CNB0006679_000047,CNB0006679,2024-12-07,196.84,KRAKEN,ACH
OFL_CNB0006679_000019,CNB0006679,2024-12-07,235.03,COINBASE,ACH
OFL_CNB0006679_000051,CNB0006679,2024-12-11,785.92,BINANCE.US,ACH
OFL_CNB0006679_000073,CNB0006679,2024-12-14,335.68,KRAKEN,ACH
OFL_CNB0006679_000049,CNB0006679,2024-12-15,1999.62,COINBASE,WIRE
OFL_CNB0006679_000027,CNB0006679,2025-01-03,559.02,CRYPTO.COM,ACH
OFL_CNB0006679_000057,CNB0006679,2025-01-06,160.07,COINBASE,ACH
OFL_CNB0006679_000077,CNB0006679,2025-01-10,644.67,CRYPTO.COM,ACH
OFL_CNB0006679_000038,CNB0006679,2025-01-12,750.71,OTHER_EXCHANGE,ACH
OFL_CNB0006679_000037,CNB0006679,2025-01-16,362.45,GEMINI,ACH
OFL_CNB0006679_000020,CNB0006679,2025-01-16,504.34,GEMINI,ACH
OFL_CNB0006679_000008,CNB0006679,2025-01-19,364.13,COINBASE,ACH
OFL_CNB0006679_000041,CNB0006679,2025-01-25,71.9,GEMINI,ACH
OFL_CNB0006679_000075,CNB0006679,2025-01-28,191.46,KRAKEN,ACH
OFL_CNB0006679_000006,CNB0006679,2025-01-28,100.57,GEMINI,ACH
OFL_CNB0006679_000036,CNB0006679,2025-01-28,98.66,COINBASE,ACH
OFL_CNB0006679_000050,CNB0006679,2025-01-28,94.6,KRAKEN,WIRE
OFL_CNB0006679_000001,CNB0006679,2025-01-28,14.32,GEMINI,ACH
OFL_CNB0006679_000074,CNB0006679,2025-01-28,216.1,BINANCE.US,WIRE
OFL_CNB0006679_000010,CNB0006679,2025-01-28,1264.4,KRAKEN,ACH
OFL_CNB0006679_000071,CNB0006679,2025-01-28,229.62,KRAKEN,ACH
OFL_CNB0006679_000014,CNB0006679,2025-01-28,1081.34,COINBASE,ACH
OFL_CNB0006679_000061,CNB0006679,2025-01-28,939.02,CRYPTO.COM,ACH
OFL_CNB0006679_000044,CNB0006679,2025-01-28,39.87,COINBASE,ACH
OFL_CNB0006679_000005,CNB0006679,2025-01-28,25.42,COINBASE,ACH
OFL_CNB0006679_000078,CNB0006679,2025-01-28,26.55,OTHER_EXCHANGE,ACH
OFL_CNB0006679_000066,CNB0006679,2025-01-28,328.78,COINBASE,ACH
OFL_CNB0006679_000068,CNB0006679,2025-01-28,795.6,CRYPTO.COM,ACH
OFL_CNB0006679_000048,CNB0006679,2025-01-28,274.03,COINBASE,ACH
OFL_CNB0006679_000012,CNB0006679,2025-01-28,244.24,GEMINI,ACH
OFL_CNB0006679_000018,CNB0006679,2025-01-28,1477.78,COINBASE,ACH
OFL_CNB0006679_000053,CNB0006679,2025-01-28,357.52,BINANCE.US,WIRE
OFL_CNB0006679_000007,CNB0006679,2025-01-28,731.06,COINBASE,ACH
OFL_CNB0006679_000017,CNB0006679,2025-01-28,335.65,KRAKEN,ACH
OFL_CNB0006679_000043,CNB0006679,2025-01-28,565.37,GEMINI,WIRE
OFL_CNB0006679_000032,CNB0006679,2025-01-28,378.09,COINBASE,ACH
OFL_CNB0006679_000062,CNB0006679,2025-01-28,257.54,GEMINI,ACH
OFL_CNB0006679_000065,CNB0006679,2025-01-28,243.99,COINBASE,ACH
OFL_CNB0006679_000058,CNB0006679,2025-01-28,162.52,COINBASE,ACH
OFL_CNB0006679_000035,CNB0006679,2025-01-28,2556.33,KRAKEN,WIRE
OFL_CNB0006679_000076,CNB0006679,2025-01-28,439.35,OTHER_EXCHANGE,WIRE
OFL_CNB0006679_000026,CNB0006679,2025-01-28,51.18,COINBASE,ACH
OFL_CNB0006679_000034,CNB0006679,2025-01-28,140.26,GEMINI,WIRE
OFL_CNB0006679_000064,CNB0006679,2025-01-28,122.6,COINBASE,ACH
OFL_CNB0006679_000002,CNB0006679,2025-01-28,606.57,COINBASE,ACH
OFL_CNB0006679_000028,CNB0006679,2025-01-28,723.16,GEMINI,WIRE
OFL_CNB0006679_000052,CNB0006679,2025-01-28,656.19,BINANCE.US,ACH
OFL_CNB0006679_000067,CNB0006679,2025-01-28,43.51,KRAKEN,ACH
OFL_CNB0006679_000015,CNB0006679,2025-01-28,159.52,KRAKEN,ACH
OFL_CNB0006679_000054,CNB0006679,2025-01-28,72.02,CRYPTO.COM,ACH
OFL_CNB0006679_000056,CNB0006679,2025-01-28,896.59,GEMINI,WIRE
OFL_CNB0006679_000016,CNB0006679,2025-01-28,185.92,KRAKEN,ACH
OFL_CNB0006679_000046,CNB0006679,2025-01-28,61.35,KRAKEN,ACH
OFL_CNB0006679_000069,CNB0006679,2025-01-28,368.95,COINBASE,ACH
OFL_CNB0006679_000004,CNB0006679,2025-01-28,56.22,CRYPTO.COM,WIRE
OFL_CNB0006679_000030,CNB0006679,2025-01-28,469.23,COINBASE,ACH
OFL_CNB0006679_000070,CNB0006679,2025-01-28,4641.24,COINBASE,WIRE
OFL_CNB0006679_000022,CNB0006679,2025-01-28,628.91,COINBASE,ACH
OFL_CNB0006679_000055,CNB0006679,2025-01-28,255.08,COINBASE,ACH
OFL_CNB0006679_000060,CNB0006679,2025-01-28,2856.68,KRAKEN,ACH
OFL_CNB0006679_000072,CNB0006679,2025-01-28,170.96,GEMINI,ACH
OFL_CNB0006679_000079,CNB0006679,2025-01-28,790.84,COINBASE,ACH
OFL_CNB0006679_000029,CNB0006679,2025-01-28,56.49,KRAKEN,ACH
OFL_CNB0006679_000045,CNB0006679,2025-01-28,139.31,GEMINI,ACH
OFL_CNB0006679_000025,CNB0006679,2025-01-28,98.56,KRAKEN,ACH
OFL_CNB0006679_000033,CNB0006679,2025-01-28,82.33,COINBASE,ACH
OFL_CNB0006679_000009,CNB0006679,2025-01-28,222.53,KRAKEN,WIRE
OFL_CNB0006679_000063,CNB0006679,2025-01-28,275.5,COINBASE,ACH
OFL_CNB0006679_000021,CNB0006679,2025-01-28,39.55,COINBASE,ACH
OFL_CNB0006679_000003,CNB0006679,2025-01-28,296.22,BINANCE.US,ACH
OFL_CNB0006679_000024,CNB0006679,2025-01-28,541.93,GEMINI,ACH
OFL_CNB0006679_000042,CNB0006679,2025-01-28,134.11,GEMINI,ACH
OFL_CNB0006679_000023,CNB0006679,2025-01-28,195.69,COINBASE,ACH
OFL_CNB0006682_000000,CNB0006682,2024-11-19,26.43,COINBASE,ACH
OFL_CNB0006682_000002,CNB0006682,2025-01-06,137.52,COINBASE,ACH
OFL_CNB0006682_000001,CNB0006682,2025-01-11,163.23,GEMINI,ACH
OFL_CNB0006683_000000,CNB0006683,2024-08-27,319.21,COINBASE,ACH
OFL_CNB0006683_000010,CNB0006683,2024-08-28,150.4,BINANCE.US,ACH
OFL_CNB0006683_000009,CNB0006683,2024-09-07,33.94,COINBASE,ACH
OFL_CNB0006683_000006,CNB0006683,2024-09-11,156.44,KRAKEN,ACH
OFL_CNB0006683_000017,CNB0006683,2024-09-15,103.69,COINBASE,ACH
OFL_CNB0006683_000008,CNB0006683,2024-09-16,245.9,KRAKEN,ACH
OFL_CNB0006683_000001,CNB0006683,2024-10-04,288.5,COINBASE,WIRE
OFL_CNB0006683_000015,CNB0006683,2024-10-04,35.36,COINBASE,ACH
OFL_CNB0006683_000004,CNB0006683,2024-10-04,92.99,GEMINI,WIRE
OFL_CNB0006683_000018,CNB0006683,2024-10-04,216.34,OTHER_EXCHANGE,ACH
OFL_CNB0006683_000013,CNB0006683,2024-10-04,87.85,COINBASE,WIRE
OFL_CNB0006683_000007,CNB0006683,2024-10-04,201.67,COINBASE,ACH
OFL_CNB0006683_000002,CNB0006683,2024-10-04,122.0,KRAKEN,ACH
OFL_CNB0006683_000016,CNB0006683,2024-10-04,161.84,OTHER_EXCHANGE,ACH
OFL_CNB0006683_000003,CNB0006683,2024-10-04,59.26,COINBASE,ACH
OFL_CNB0006683_000014,CNB0006683,2024-10-04,911.11,GEMINI,ACH
OFL_CNB0006683_000012,CNB0006683,2024-10-04,502.58,COINBASE,ACH
OFL_CNB0006683_000005,CNB0006683,2024-10-04,166.24,COINBASE,ACH
OFL_CNB0006683_000011,CNB0006683,2024-10-04,33.34,KRAKEN,ACH
OFL_CNB0006687_000000,CNB0006687,2024-10-26,245.98,COINBASE,ACH
OFL_CNB0006687_000028,CNB0006687,2024-10-29,330.45,CRYPTO.COM,ACH
OFL_CNB0006687_000002,CNB0006687,2024-11-05,327.07,COINBASE,ACH
OFL_CNB0006687_000025,CNB0006687,2024-11-07,492.6,GEMINI,ACH
OFL_CNB0006687_000014,CNB0006687,2024-11-16,57.21,COINBASE,ACH
OFL_CNB0006687_000010,CNB0006687,2024-11-17,622.63,COINBASE,ACH
OFL_CNB0006687_000006,CNB0006687,2024-11-18,1292.5,BINANCE.US,ACH
OFL_CNB0006687_000008,CNB0006687,2024-11-19,50.14,BINANCE.US,WIRE
OFL_CNB0006687_000018,CNB0006687,2024-11-21,545.78,GEMINI,ACH
OFL_CNB0006687_000027,CNB0006687,2024-11-22,666.25,KRAKEN,ACH
OFL_CNB0006687_000026,CNB0006687,2024-11-25,215.54,COINBASE,ACH
OFL_CNB0006687_000007,CNB0006687,2024-11-27,25.58,COINBASE,ACH
OFL_CNB0006687_000012,CNB0006687,2024-12-15,33.15,COINBASE,ACH
OFL_CNB0006687_000016,CNB0006687,2024-12-21,78.72,KRAKEN,ACH
OFL_CNB0006687_000004,CNB0006687,2024-12-22,79.73,COINBASE,ACH
OFL_CNB0006687_000033,CNB0006687,2024-12-22,165.37,GEMINI,WIRE
OFL_CNB0006687_000023,CNB0006687,2024-12-23,1843.47,GEMINI,ACH
OFL_CNB0006687_000021,CNB0006687,2024-12-30,219.85,CRYPTO.COM,ACH
OFL_CNB0006687_000015,CNB0006687,2025-01-01,125.22,CRYPTO.COM,ACH
OFL_CNB0006687_000022,CNB0006687,2025-01-04,204.16,COINBASE,WIRE
OFL_CNB0006687_000019,CNB0006687,2025-01-05,243.54,COINBASE,ACH
OFL_CNB0006687_000020,CNB0006687,2025-01-08,140.0,KRAKEN,ACH
OFL_CNB0006687_000024,CNB0006687,2025-01-11,645.13,BINANCE.US,ACH
OFL_CNB0006687_000017,CNB0006687,2025-01-11,290.7,KRAKEN,ACH
OFL_CNB0006687_000009,CNB0006687,2025-01-11,67.05,BINANCE.US,ACH
OFL_CNB0006687_000003,CNB0006687,2025-01-11,111.38,COINBASE,ACH
OFL_CNB0006687_000034,CNB0006687,2025-01-11,504.23,KRAKEN,ACH
OFL_CNB0006687_000032,CNB0006687,2025-01-11,184.89,OTHER_EXCHANGE,WIRE
OFL_CNB0006687_000013,CNB0006687,2025-01-11,90.89,KRAKEN,ACH
OFL_CNB0006687_000030,CNB0006687,2025-01-11,376.68,GEMINI,WIRE
OFL_CNB0006687_000005,CNB0006687,2025-01-11,1199.55,KRAKEN,ACH
OFL_CNB0006687_000001,CNB0006687,2025-01-11,169.39,COINBASE,ACH
OFL_CNB0006687_000029,CNB0006687,2025-01-11,981.76,GEMINI,ACH
OFL_CNB0006687_000011,CNB0006687,2025-01-11,3600.52,BINANCE.US,WIRE
OFL_CNB0006687_000031,CNB0006687,2025-01-11,132.31,BINANCE.US,ACH
OFL_CNB0006689_000000,CNB0006689,2024-02-09,18.41,KRAKEN,WIRE
OFL_CNB0006689_000023,CNB0006689,2024-02-12,280.56,COINBASE,ACH
